model,fold,precision,recall
ir_revised,1,0.43853096794273266,0.9873861247372109
ir_revised,1,0.43866749688667495,0.9873861247372109
ir_revised,1,0.4388041108688882,0.9873861247372109
ir_revised,1,0.4389408099688474,0.9873861247372109
ir_revised,1,0.4390775942661265,0.9873861247372109
ir_revised,1,0.439214463840399,0.9873861247372109
ir_revised,1,0.43935141877143746,0.9873861247372109
ir_revised,1,0.43948845913911416,0.9873861247372109
ir_revised,1,0.43962558502340093,0.9873861247372109
ir_revised,1,0.43976279650436956,0.9873861247372109
ir_revised,1,0.4399000936621917,0.9873861247372109
ir_revised,1,0.44003747657713926,0.9873861247372109
ir_revised,1,0.4401749453295845,0.9873861247372109
ir_revised,1,0.4403125,0.9873861247372109
ir_revised,1,0.44045014066895904,0.9873861247372109
ir_revised,1,0.44058786741713574,0.9873861247372109
ir_revised,1,0.44072568032530496,0.9873861247372109
ir_revised,1,0.4408635794743429,0.9873861247372109
ir_revised,1,0.4410015649452269,0.9873861247372109
ir_revised,1,0.4411396368190357,0.9873861247372109
ir_revised,1,0.44096461008455995,0.9866853538892782
ir_revised,1,0.44110275689223055,0.9866853538892782
ir_revised,1,0.44124099028517705,0.9866853538892782
ir_revised,1,0.4413793103448276,0.9866853538892782
ir_revised,1,0.44151771715271243,0.9866853538892782
ir_revised,1,0.44165621079046424,0.9866853538892782
ir_revised,1,0.441794791339818,0.9866853538892782
ir_revised,1,0.44193345888261143,0.9866853538892782
ir_revised,1,0.4420722135007849,0.9866853538892782
ir_revised,1,0.44221105527638194,0.9866853538892782
ir_revised,1,0.44234998429154887,0.9866853538892782
ir_revised,1,0.4424890006285355,0.9866853538892782
ir_revised,1,0.4426281043696951,0.9866853538892782
ir_revised,1,0.4427672955974843,0.9866853538892782
ir_revised,1,0.4429065743944637,0.9866853538892782
ir_revised,1,0.4430459408432977,0.9866853538892782
ir_revised,1,0.4431853950267548,0.9866853538892782
ir_revised,1,0.4433249370277078,0.9866853538892782
ir_revised,1,0.4434645669291339,0.9866853538892782
ir_revised,1,0.4436042848141147,0.9866853538892782
ir_revised,1,0.44374409076583676,0.9866853538892782
ir_revised,1,0.44388398486759145,0.9866853538892782
ir_revised,1,0.44402396720277515,0.9866853538892782
ir_revised,1,0.4441640378548896,0.9866853538892782
ir_revised,1,0.4443041969075418,0.9866853538892782
ir_revised,1,0.4444444444444444,0.9866853538892782
ir_revised,1,0.44458478054941586,0.9866853538892782
ir_revised,1,0.44472520530638027,0.9866853538892782
ir_revised,1,0.4448657187993681,0.9866853538892782
ir_revised,1,0.4450063211125158,0.9866853538892782
ir_revised,1,0.44514701233006637,0.9866853538892782
ir_revised,1,0.4452877925363694,0.9866853538892782
ir_revised,1,0.44542866181588103,0.9866853538892782
ir_revised,1,0.44556962025316454,0.9866853538892782
ir_revised,1,0.44571066793289016,0.9866853538892782
ir_revised,1,0.44585180493983534,0.9866853538892782
ir_revised,1,0.445993031358885,0.9866853538892782
ir_revised,1,0.4461343472750317,0.9866853538892782
ir_revised,1,0.4462757527733756,0.9866853538892782
ir_revised,1,0.4464172479391249,0.9866853538892782
ir_revised,1,0.44655883285759596,0.9866853538892782
ir_revised,1,0.4467005076142132,0.9866853538892782
ir_revised,1,0.4468422722945097,0.9866853538892782
ir_revised,1,0.446984126984127,0.9866853538892782
ir_revised,1,0.44712607176881547,0.9866853538892782
