model,fold,precision,recall
IR,5,0.4337941628264209,0.9901823281907434
IR,5,0.4339274738783036,0.9901823281907434
IR,5,0.43375345834614204,0.9894810659186536
IR,5,0.4338868388683887,0.9894810659186536
IR,5,0.434020301445709,0.9894810659186536
IR,5,0.43415384615384617,0.9894810659186536
IR,5,0.4342874730686365,0.9894810659186536
IR,5,0.43442118226600984,0.9894810659186536
IR,5,0.43455497382198954,0.9894810659186536
IR,5,0.43468884781269257,0.9894810659186536
IR,5,0.43482280431432974,0.9894810659186536
IR,5,0.4346485819975339,0.9887798036465638
IR,5,0.43478260869565216,0.9887798036465638
IR,5,0.43491671807526217,0.9887798036465638
IR,5,0.43505091021289727,0.9887798036465638
IR,5,0.4351851851851852,0.9887798036465638
IR,5,0.4353195430688484,0.9887798036465638
IR,5,0.4354539839407041,0.9887798036465638
IR,5,0.4352795798578931,0.988078541374474
IR,5,0.4354140914709518,0.988078541374474
IR,5,0.435548686244204,0.988078541374474
IR,5,0.4356833642547928,0.988078541374474
IR,5,0.4358181255799567,0.988078541374474
IR,5,0.43595297029702973,0.988078541374474
IR,5,0.43608789848344165,0.988078541374474
IR,5,0.4362229102167183,0.988078541374474
IR,5,0.4363580055744813,0.988078541374474
IR,5,0.436183395291202,0.9873772791023843
IR,5,0.43631856213201115,0.9873772791023843
IR,5,0.43645381277123374,0.9873772791023843
IR,5,0.4365891472868217,0.9873772791023843
IR,5,0.43672456575682383,0.9873772791023843
IR,5,0.43686006825938567,0.9873772791023843
IR,5,0.43699565487274983,0.9873772791023843
IR,5,0.43713132567525614,0.9873772791023843
IR,5,0.4372670807453416,0.9873772791023843
IR,5,0.43740292016154086,0.9873772791023843
IR,5,0.4372280919825979,0.9866760168302945
IR,5,0.43705315511345977,0.9859747545582047
IR,5,0.43718905472636815,0.9859747545582047
IR,5,0.4373250388802488,0.9859747545582047
IR,5,0.4374611076540137,0.9859747545582047
IR,5,0.4375972611266729,0.9859747545582047
IR,5,0.43773349937733497,0.9859747545582047
IR,5,0.4378698224852071,0.9859747545582047
IR,5,0.43769470404984423,0.985273492286115
IR,5,0.4378311000311624,0.985273492286115
IR,5,0.43796758104738154,0.985273492286115
IR,5,0.438104147178048,0.985273492286115
IR,5,0.4382407985028072,0.985273492286115
IR,5,0.43837753510140404,0.985273492286115
IR,5,0.4385143570536829,0.985273492286115
IR,5,0.4386512644395879,0.985273492286115
IR,5,0.43878825733916305,0.985273492286115
IR,5,0.43892533583255233,0.985273492286115
