class_ir,delta
Spliced,0.07810523534261896
Spliced,0.06949460046560041
Spliced,0.08118359495682012
Spliced,0.07732047968058373
Spliced,0.05413015471009735
Spliced,0.06445118346552978
Spliced,0.0663809576187738
Spliced,0.06726283183237941
Spliced,0.076279463299311
Spliced,0.07536348735512441
Spliced,0.06831679337813316
Spliced,0.07343557318119037
Spliced,0.07787163744153353
Spliced,0.060834334056924656
Spliced,0.08358998421536255
Spliced,0.066139831410186
Spliced,0.06582598483668552
Spliced,0.08772269654300924
Spliced,0.08665613746404016
Spliced,0.0738125097699411
Spliced,0.06973777722554432
Spliced,0.0591852654403887
Spliced,0.06505263350168475
Spliced,0.07747991978767264
Spliced,0.08341758015859002
Spliced,0.07474484208363989
Spliced,0.08505415969836122
Spliced,0.0699846517443211
Spliced,0.0779662711119034
Spliced,0.06774771608759696
Spliced,0.06797805988452546
Spliced,0.08320062363356567
Spliced,0.05476682329293774
Spliced,0.0773608787502317
Spliced,0.05146489672268385
Spliced,0.0797081906138025
Spliced,0.08697446310109008
Spliced,0.07928337219405825
Spliced,0.06555655950628815
Spliced,0.07833084630263405
Spliced,0.07857738466572872
Spliced,0.07560137924948683
Spliced,0.07619970150928271
Spliced,0.06736544817025897
Spliced,0.074041914049681
Spliced,0.05406021442824158
Spliced,0.06418036408232698
Spliced,0.06586025060474504
Spliced,0.08814714310300635
Spliced,0.0751994896137737
Spliced,0.057374227781297575
Spliced,0.061702204040327835
Spliced,0.0716163439681193
Spliced,0.06260246876321561
Spliced,0.06633890412150979
Spliced,0.07553386251749859
Spliced,0.06949937788832126
Spliced,0.07964857375385666
Spliced,0.05814884899709298
Spliced,0.0768003100532705
Spliced,0.07579599101784429
Spliced,0.06555440294440627
Spliced,0.06626526902166274
Spliced,0.09016774614713426
Spliced,0.0712016637306938
Spliced,0.06673102318153358
Spliced,0.08149696507810233
Spliced,0.08461261912737514
Spliced,0.07648784894700798
Spliced,0.0776451589044567
Spliced,0.06350207992671894
Spliced,0.06429903487792252
Spliced,0.06312061048243524
Spliced,0.07642334183753687
Spliced,0.07630482211449001
Spliced,0.04928336409600796
Spliced,0.07334124585138575
Spliced,0.0705291940612966
Spliced,0.06996334850542427
Spliced,0.06012587138868686
Spliced,0.07125661012314367
Spliced,0.06918797436152226
Spliced,0.07932069897483773
Spliced,0.0631019905005707
Spliced,0.06902917057537118
Spliced,0.06530061428378593
Spliced,0.08196431836435537
Spliced,0.06856850445042241
Spliced,0.062346280406277314
Spliced,0.07824023227107453
Spliced,0.07467592883908096
Spliced,0.07312305740312539
Spliced,0.0556483825504262
Spliced,0.06957726797088934
Spliced,0.057752998107186336
Spliced,0.09213956311556079
Spliced,0.06775712243624704
Spliced,0.06979897647220389
Spliced,0.08526923589968347
Spliced,0.07025739194672977
Spliced,0.06413356727500324
Spliced,0.07171003147376227
Spliced,0.07578581661984965
Spliced,0.05900706401759093
Spliced,0.0601428514183571
Spliced,0.06084633351674179
Spliced,0.06508836574814565
Spliced,0.09061867914331867
Spliced,0.0792321436579687
Spliced,0.06680164485195009
Spliced,0.07613428818477919
Spliced,0.07178386962437851
Spliced,0.07888221099578008
Spliced,0.06339692815449631
Spliced,0.07164042979130746
Spliced,0.06834130811086335
Spliced,0.08767984880924996
Spliced,0.08913205050113018
Spliced,0.06346092758408524
Spliced,0.08018621305254142
Spliced,0.0632496602011553
Spliced,0.0708955058877544
Spliced,0.084908956473277
Spliced,0.07054622990982616
Spliced,0.06536899951029969
Spliced,0.08305687124849387
Spliced,0.07218995896343516
Spliced,0.07407821180118843
Spliced,0.060212230874135214
Spliced,0.06108475819372193
Spliced,0.07457394942152855
Spliced,0.0893994875115297
Spliced,0.0718004575728386
Spliced,0.06506615117483228
Spliced,0.0741740069739932
Spliced,0.057939998347845086
Spliced,0.08783230446635092
Spliced,0.07437786735384942
Spliced,0.07306533804492393
Spliced,0.08893823729640354
Spliced,0.06103243077874954
Spliced,0.06398882664050612
Spliced,0.061024469185967795
Spliced,0.06729273758229365
Spliced,0.09552562310246068
Spliced,0.08259638068075593
Spliced,0.07804987221322561
Spliced,0.054504266786297974
Spliced,0.08124181711186802
Spliced,0.05578301389241037
Spliced,0.06684488244881559
Spliced,0.08047624203667914
Spliced,0.0705977193659357
Spliced,0.07771718068093138
Spliced,0.07275212187991277
Spliced,0.07168509754414251
Spliced,0.0780886598315773
Spliced,0.07480222503825468
Spliced,0.07427286925706393
Spliced,0.057929312767956084
Spliced,0.060144683757048144
Spliced,0.08194070999850776
Spliced,0.07487527203822919
Spliced,0.06535352835892881
Spliced,0.08278913796390824
Spliced,0.07011040070103973
Spliced,0.07248273250048146
Spliced,0.05358327028835675
Spliced,0.07666730953488436
Spliced,0.06816515499946577
Spliced,0.07769764071168554
Spliced,0.07410840718561729
Spliced,0.06280918936466527
Spliced,0.06242641910077863
Spliced,0.05508077743107646
Spliced,0.07071532763119166
Spliced,0.07976194072824676
Spliced,0.09393371366160179
Spliced,0.07137145903225253
Spliced,0.05163873136196774
Spliced,0.086793945340736
Spliced,0.07822707666710423
Spliced,0.07294577878629648
Spliced,0.07619957505478296
Spliced,0.08106162476913922
Spliced,0.0659225613419152
Spliced,0.06592292155390331
Spliced,0.07245094895720158
Spliced,0.07286613722723347
Spliced,0.08750155420052365
Spliced,0.07176684766376407
Spliced,0.0718964413665044
Spliced,0.07045776597680169
Spliced,0.07416288797904126
Spliced,0.07325118666982272
Spliced,0.058552487732750826
Spliced,0.06485406082424958
Spliced,0.06846291597732428
Spliced,0.06545268851366123
Spliced,0.07134615607373693
Spliced,0.06040917557079414
Spliced,0.07250533205302383
Spliced,0.060254538196575315
Spliced,0.05157312759252017
Spliced,0.07089033792913221
Spliced,0.06555525868792157
Spliced,0.06759649010052224
Spliced,0.0812483434446284
Spliced,0.06741809848294
Spliced,0.09421856104034669
Spliced,0.060773208611238874
Spliced,0.06242720112992122
Spliced,0.06193037731832914
Spliced,0.0634006202901266
Spliced,0.07334821981381445
Spliced,0.0716470844395111
Spliced,0.08616837702532217
Spliced,0.06293415197689275
Spliced,0.07207793319093792
Spliced,0.05906172343066404
Spliced,0.06995957256336988
Spliced,0.08303254422655407
Spliced,0.08055554778356247
Spliced,0.07586384428547178
Spliced,0.060257517040065905
Spliced,0.06936242023276071
Spliced,0.06928083101960619
Spliced,0.05687603487457407
Spliced,0.08030614413613181
Spliced,0.08004884576062302
Spliced,0.06470848644665898
Spliced,0.08809545679610047
Spliced,0.06296219432801761
Spliced,0.07269279452608396
Spliced,0.05738357164773389
Spliced,0.06585081051792038
Spliced,0.07605744749461886
Spliced,0.07419595813950974
Spliced,0.0755939117105268
Spliced,0.07229563225908474
Spliced,0.0626009524889478
Spliced,0.06017633877165521
Spliced,0.07283008807652958
Spliced,0.08981756263261265
Spliced,0.06579429801768769
Spliced,0.06403151908932471
Spliced,0.07614043261243301
Spliced,0.07769114136170592
Spliced,0.0799879253300479
Spliced,0.07149084060005774
Spliced,0.0684465603471274
Spliced,0.06348081076172558
Spliced,0.08265882023429415
Spliced,0.08701430715141846
Spliced,0.07772206988621114
Spliced,0.07678841883959604
Spliced,0.06270388444167133
Spliced,0.07578592501713953
Spliced,0.06351885308858458
Spliced,0.058113712058027275
Spliced,0.07472238100672755
Spliced,0.06917006345319952
Spliced,0.05944249657247375
Spliced,0.0781927362859685
Spliced,0.06175557106682719
Spliced,0.06052286713257709
Spliced,0.06736566686515041
Spliced,0.08742507587398954
Spliced,0.07255323975996171
Spliced,0.06999097556034749
Spliced,0.07323951082752633
Spliced,0.07399517853766514
Spliced,0.07511008217739641
Spliced,0.08034602470633755
Spliced,0.0695092999229312
Spliced,0.06686852082291093
Spliced,0.07465952592718082
Spliced,0.076515805973675
Spliced,0.06679221069178577
Spliced,0.058459429264656415
Spliced,0.08310247251848576
Spliced,0.08428376685187261
Spliced,0.08612285397803078
Spliced,0.05976340712827261
Spliced,0.08003384261436423
Spliced,0.07258737982337578
Spliced,0.08034952112996617
Spliced,0.07599354156964222
Spliced,0.05649097663681083
Spliced,0.07566970353095155
Spliced,0.06120153714401325
Spliced,0.07618152265614729
Spliced,0.07740486882176582
Spliced,0.07841647379478263
Spliced,0.06786218688167303
Spliced,0.08926470349374686
Spliced,0.06787799301351377
Spliced,0.050077564404060124
Spliced,0.07932049698305463
Spliced,0.0862590383277888
Spliced,0.0755372625138363
Spliced,0.07100367256433546
Spliced,0.07471389710731777
Spliced,0.06049725774388292
Spliced,0.07701135565455769
Spliced,0.07223435510469983
Spliced,0.04930634968389853
Spliced,0.07042464239937765
Spliced,0.07683275563945542
Spliced,0.057995473613530774
Spliced,0.07276130651287774
Spliced,0.07343231095356265
Spliced,0.06204220816207757
Spliced,0.0591149740196302
Spliced,0.07412396924129039
Spliced,0.056182790846024816
Spliced,0.059667092242445055
Spliced,0.0729961934614846
Spliced,0.06736321069632624
Spliced,0.07477008639937413
Spliced,0.0680585428036652
Spliced,0.06512062322826262
Spliced,0.06707285677906138
Spliced,0.054666367975218365
Spliced,0.0741295604878965
Spliced,0.06185769543521255
Spliced,0.06944738848103536
Spliced,0.07225278771606589
Spliced,0.07164008823444278
Spliced,0.06655468357122889
Spliced,0.07505997360230014
Spliced,0.0715239490119494
Spliced,0.05792918157613921
Spliced,0.06365778986301102
Spliced,0.05891355817585315
Spliced,0.07368185956831136
Spliced,0.08095932740293926
Spliced,0.06263573003737502
Spliced,0.07241367637675941
Spliced,0.07674078985220377
Spliced,0.0730445572050585
Spliced,0.08587715849044333
Spliced,0.05914300710270238
Spliced,0.07764044539264589
Spliced,0.07264832005909412
Spliced,0.07557346850241255
Spliced,0.06930011526993422
Spliced,0.05511995854615251
Spliced,0.07986319758886593
Spliced,0.0572616052584312
Spliced,0.07286629401916231
Spliced,0.057277264268070234
Spliced,0.07900352131422292
Spliced,0.08355208050049041
Spliced,0.08620544265781867
Spliced,0.08373760005665841
Spliced,0.0778953232979174
Spliced,0.06570047198020887
Spliced,0.062224671282580704
Spliced,0.07923733828626563
Spliced,0.07679878395691181
Spliced,0.07006057324219617
Spliced,0.06583336713750576
Spliced,0.09763195262879329
Spliced,0.05757356508164447
Spliced,0.06276347899495874
Spliced,0.08401617746450682
Spliced,0.06615072479054579
Spliced,0.06222558413251214
Spliced,0.06888722595796622
Spliced,0.06095351375874292
Spliced,0.06612148685075579
Spliced,0.05826203088747664
Spliced,0.0817241782428435
Spliced,0.06703085506872745
Spliced,0.06721076682292854
Spliced,0.07022663939770483
Spliced,0.07318095765702864
Spliced,0.0742738609531188
Spliced,0.07586817968412891
Spliced,0.0693711834918772
Spliced,0.0769139906631287
Spliced,0.06487793682235113
Spliced,0.05563669903090938
Spliced,0.0765671384699333
Spliced,0.09271156299569361
Spliced,0.06895235331566248
Spliced,0.050845130508753646
Spliced,0.06057163642889972
Spliced,0.08222531958902636
Spliced,0.07768663153937955
Spliced,0.07808054556323962
Spliced,0.06598184682240804
Spliced,0.0651433254447586
Spliced,0.08139306161004455
Spliced,0.0896929964958964
Spliced,0.058824131032825425
Spliced,0.06687776787605033
Spliced,0.06823301729311126
Spliced,0.08496834939046281
Spliced,0.07443487253680527
Spliced,0.0731689313112443
Spliced,0.07945744691623002
Spliced,0.05595550337322811
Spliced,0.07019103679179224
Spliced,0.06392636407826328
Spliced,0.0771108536469898
Spliced,0.07534743446284918
Spliced,0.07926724270756326
Spliced,0.057209622163340176
Spliced,0.0659664480427947
Spliced,0.06708338789776332
Spliced,0.08394366543727086
Spliced,0.0857858947545383
Spliced,0.07137304983040774
Spliced,0.08106769200130326
Spliced,0.07184818581699293
Spliced,0.06546222885983453
Spliced,0.0809194411961654
Spliced,0.07418836911648934
Spliced,0.05159440337070483
Spliced,0.08413509999984976
Spliced,0.06082734746703584
Spliced,0.06767517735266652
Spliced,0.07224114767784073
Spliced,0.08171885889553893
Spliced,0.07117373109387112
Spliced,0.07667774053881041
Spliced,0.08208012964618126
Spliced,0.07256078982733098
Spliced,0.05985699354262914
Spliced,0.05030465204603618
Spliced,0.07410448115699264
Spliced,0.07778879919902984
Spliced,0.08680008069953299
Spliced,0.06425729433414423
Spliced,0.060861576434133174
Spliced,0.05585695173552919
Spliced,0.07102371629074537
Spliced,0.06932935629551805
Spliced,0.07535942226026711
Spliced,0.0699247922414751
Spliced,0.08675805327489076
Spliced,0.05931482702695276
Spliced,0.06605436964510243
Spliced,0.07844907822228306
Spliced,0.07095058774922035
Spliced,0.07711209778810713
Spliced,0.06128978527934169
Spliced,0.08292487009766954
Spliced,0.0754359555518138
Spliced,0.05979825383155065
Spliced,0.08713355579229233
Spliced,0.07236052779151514
Spliced,0.06981422782038398
Spliced,0.08343927414284301
Spliced,0.07544350407049269
Spliced,0.06774706996287169
Spliced,0.06441841573541274
Spliced,0.06395241564478178
Spliced,0.06926683642138626
Spliced,0.07184671984251217
Spliced,0.064761435367135
Spliced,0.05933470343382383
Spliced,0.057242527789853344
Spliced,0.051346252539523435
Spliced,0.06654718302934237
Spliced,0.07891307266766603
Spliced,0.07053271137307437
Spliced,0.07259678098722389
Spliced,0.08312550025959332
Spliced,0.06483954965644982
Spliced,0.0741379426802684
Spliced,0.07192877525399534
Spliced,0.06891059849828814
Spliced,0.06813714426288144
Spliced,0.06047406771003019
Spliced,0.07302376042508414
Spliced,0.07389064355469221
Spliced,0.07094145658107492
Spliced,0.07244676757185302
Spliced,0.0903988563975988
Spliced,0.0723509343862409
Spliced,0.0649641698366691
Spliced,0.0779479890655176
Spliced,0.07374354146248689
Spliced,0.08395593687942425
Spliced,0.06725778846650925
Spliced,0.061313756461557484
Spliced,0.07415019080546645
Spliced,0.08381237943517843
Spliced,0.07689380470519792
Spliced,0.07609725929731982
Spliced,0.07682551368068015
Spliced,0.0604194394001578
Spliced,0.08041840829588714
Spliced,0.06432133110188491
Spliced,0.07732894257836585
Spliced,0.08174036408783124
Spliced,0.06823607443660247
Spliced,0.07990456790174438
Spliced,0.05411448724108595
Spliced,0.07897709840836652
Spliced,0.06334083811012993
Spliced,0.060423504250849074
Spliced,0.07475637103849202
Spliced,0.06492973924775627
Spliced,0.0673594109861388
Spliced,0.05284803373510125
Spliced,0.07860458127390249
Spliced,0.07422039585019169
Spliced,0.07084384375901959
Spliced,0.0718077918934147
Spliced,0.09744413604583878
Spliced,0.0704428829125151
Spliced,0.07015636861291209
Spliced,0.07662870428065581
Spliced,0.07438616094590574
Spliced,0.06720798869143109
Spliced,0.07153882918114327
Spliced,0.07732312553856309
Spliced,0.06803732023654324
Spliced,0.07620392383748568
Spliced,0.055172406460331926
Spliced,0.08957934340198023
Spliced,0.08215027441584645
Spliced,0.0634987052275334
Spliced,0.06830866642335093
Spliced,0.06394808449831736
Spliced,0.07145125845483723
Spliced,0.0693356384842504
Spliced,0.06156948802442727
Spliced,0.088644585490601
Spliced,0.06334610808943593
Spliced,0.06529703529660892
Spliced,0.085565973358191
Spliced,0.08210061296647177
Spliced,0.07789450081161366
Spliced,0.0652712587051299
Spliced,0.07567205785149486
Spliced,0.06640288278200022
Spliced,0.07025190435113951
Spliced,0.0705920011390007
Spliced,0.08310609677102844
Spliced,0.07258833482004802
Spliced,0.06894696824306391
Spliced,0.0855232881609302
Spliced,0.0638291622250886
Spliced,0.06928627057159378
Spliced,0.0747747236606326
Spliced,0.07134241317477656
Spliced,0.0743270752047509
Spliced,0.08131062038805757
Spliced,0.07177033149134376
Spliced,0.06439108841256835
Spliced,0.07183153369365346
Spliced,0.06666191290598904
Spliced,0.07837182878146674
Spliced,0.07329738565344136
Spliced,0.06802557073225897
Spliced,0.08338930373245847
Spliced,0.0815085474718011
Spliced,0.07468130350961369
Spliced,0.09279174280809824
Spliced,0.06408812995234521
Spliced,0.0853011839499246
Spliced,0.07995204810295728
Spliced,0.0679086612131931
Spliced,0.06939486158621244
Spliced,0.067231263094375
Spliced,0.08086043541454414
Spliced,0.06361379813238371
Spliced,0.056516568613617535
Spliced,0.06623638187509452
Spliced,0.0766151680186946
Spliced,0.06086696563195325
Spliced,0.06642384535604685
Spliced,0.09102615523930548
Spliced,0.0792923623822414
Spliced,0.05735001270321783
Spliced,0.07393692824176314
Spliced,0.07365399876125599
Spliced,0.08273602579407284
Spliced,0.08123035770348842
Spliced,0.06603043894332777
Spliced,0.06905054327344604
Spliced,0.0684058201772944
Spliced,0.0802817386245592
Spliced,0.0780091958186328
Spliced,0.08117796128395773
Spliced,0.08554919349016288
Spliced,0.08264450998515956
Spliced,0.07031433578048286
Spliced,0.07015584573293995
Spliced,0.061019084276032164
Spliced,0.054514191580295274
Spliced,0.09765905843226108
Spliced,0.06828390946082985
Spliced,0.07175022616688313
Spliced,0.054937451865786316
Spliced,0.07425490331388497
Spliced,0.05952150883216677
Spliced,0.05971995513292657
Spliced,0.06556088989105038
Spliced,0.07285568216327622
Spliced,0.061117685036249425
Spliced,0.08099092096680281
Spliced,0.07565110541633974
Spliced,0.06757192092657867
Spliced,0.07628175363038389
Spliced,0.08374656351200133
Spliced,0.07419143737696313
Spliced,0.06460760025637335
Spliced,0.06688910839865872
Spliced,0.07735999057637763
Spliced,0.07848202217639362
Spliced,0.07810943898998057
Spliced,0.06983896983073028
Spliced,0.07296997981654958
Spliced,0.08347513716938353
Spliced,0.08252107963939977
Spliced,0.06291233995014325
Spliced,0.08272453341649681
Spliced,0.06673932150372801
Spliced,0.06771962444984356
Spliced,0.07050743449097836
Spliced,0.06927555864276932
Spliced,0.06257414748600854
Spliced,0.0703497505803354
Spliced,0.07550342007149355
Spliced,0.07213627372391307
Spliced,0.07182879808632103
Spliced,0.08605660918155933
Spliced,0.053464010420619094
Spliced,0.09274538171156067
Spliced,0.07243425157133734
Spliced,0.06957541770559297
Spliced,0.07510568335739262
Spliced,0.07040975510724733
Spliced,0.06889923862448463
Spliced,0.05690034500854436
Spliced,0.09590308027025322
Spliced,0.06002785632915297
Spliced,0.08532297559931204
Spliced,0.07889887640204866
Spliced,0.05996906941769175
Spliced,0.08176620950273306
Spliced,0.07317913974933729
Spliced,0.05708345227219624
Spliced,0.07228448632188174
Spliced,0.07870081440345224
Spliced,0.07765613757030931
Spliced,0.06647185119458952
Spliced,0.07201928254987397
Spliced,0.09013417960493814
Spliced,0.07362087760526728
Spliced,0.06176038483983291
Spliced,0.09256685089341284
Spliced,0.08320846470939089
Spliced,0.06535120436174303
Spliced,0.07861828471123006
Spliced,0.06127101240711435
Spliced,0.08088333393171643
Spliced,0.06335573489453294
Spliced,0.07837321707435431
Spliced,0.07223528653614325
Spliced,0.07882750074566278
Spliced,0.06481082202546257
Spliced,0.07312513872102804
Spliced,0.07263831768103697
Spliced,0.06834011483208696
Spliced,0.06015387304115119
Spliced,0.07880753209885005
Spliced,0.08398326700239452
Spliced,0.07493912530824504
Spliced,0.0684079153686165
Spliced,0.061845316185434054
Spliced,0.06820452279820795
Spliced,0.05819114947343474
Spliced,0.06204418935703388
Spliced,0.06242891543377225
Spliced,0.07595019548394168
Spliced,0.0667279668647207
Spliced,0.07733360633588161
Spliced,0.08012067888887105
Spliced,0.0789613383229246
Spliced,0.07617803304129597
Spliced,0.06745982292543552
Spliced,0.06614262587493
Spliced,0.0803509742270963
Spliced,0.08080399392100851
Spliced,0.06644025215390549
Spliced,0.07072694572270283
Spliced,0.07300522424012176
Spliced,0.08683193481457067
Spliced,0.06424541077796887
Spliced,0.06846458381715438
Spliced,0.07647782832021183
Spliced,0.06029282174976783
Spliced,0.06374105409722174
Spliced,0.07570513031718973
Spliced,0.06819500403495819
Spliced,0.07338639792321222
Spliced,0.0738626139815147
Spliced,0.06381107469477146
Spliced,0.06355496969284323
Spliced,0.07889213594458065
Spliced,0.08560767662811702
Spliced,0.08097920886330491
Spliced,0.07259804110084538
Spliced,0.07104249671112134
Spliced,0.07407235278829373
Spliced,0.07033672079694467
Spliced,0.07894781909057551
Spliced,0.06656958133725015
Spliced,0.08805489031360235
Spliced,0.06039623754294291
Spliced,0.054551415412653265
Spliced,0.06616791608571264
Spliced,0.06897599786865394
Spliced,0.06598193583163042
Spliced,0.0591626323440312
Spliced,0.07792851458111373
Spliced,0.06506289837126736
Spliced,0.07088442647305476
Spliced,0.0625773333086919
Spliced,0.07545880811979014
Spliced,0.06849111840999546
Spliced,0.08198719925135278
Spliced,0.08087785346585985
Spliced,0.06844566483423971
Spliced,0.08143132251056788
Spliced,0.0732474452349896
Spliced,0.07648982954946765
Spliced,0.07645192408218783
Spliced,0.0928797469573924
Spliced,0.07229602075155483
Spliced,0.0680335477188305
Spliced,0.07085124944069235
Spliced,0.06507400932115405
Spliced,0.06755373586271135
Spliced,0.08683097886542364
Spliced,0.09607342798417037
Spliced,0.08111236909542364
Spliced,0.06929753673004217
Spliced,0.06726588521648678
Spliced,0.0760305477185482
Spliced,0.06905831737312124
Spliced,0.0742992509067687
Spliced,0.06313512591592693
Spliced,0.06716121621962415
Spliced,0.06107783033423871
Spliced,0.0893731076852809
Spliced,0.0694654332743868
Spliced,0.06614272082182718
Spliced,0.07631584319358876
Spliced,0.07938046059984898
Spliced,0.07619463068717325
Spliced,0.07468501768681393
Spliced,0.06991737807247918
Spliced,0.08201829004534235
Spliced,0.08154420205115764
Spliced,0.0743551061614837
Spliced,0.07872630804158828
Spliced,0.07290345943131396
Spliced,0.08971834998502243
Spliced,0.06270800157824423
Spliced,0.06844552365227802
Spliced,0.0799245302983542
Spliced,0.07482104436762249
Spliced,0.07367464731154033
Spliced,0.07129660006819166
Spliced,0.07228711289657945
Spliced,0.06837135389295099
Spliced,0.06754783127638225
Spliced,0.07119024481730939
Spliced,0.06755304765617597
Spliced,0.06483568902371527
Spliced,0.08229580202224877
Spliced,0.06092039504304177
Spliced,0.07398952669864702
Spliced,0.08166460676724951
Spliced,0.08764313552881371
Spliced,0.06490747965260564
Spliced,0.06789141615591568
Spliced,0.08448213257643909
Spliced,0.07874914718389014
Spliced,0.0707597280900741
Spliced,0.07672376161356408
Spliced,0.07436425886982363
Spliced,0.06679581023308613
Spliced,0.06713859973753815
Spliced,0.06381714349640578
Spliced,0.07028731375282189
Spliced,0.0706667648683369
Spliced,0.07656214109511014
Spliced,0.05463000885487965
Spliced,0.06832966470246128
Spliced,0.07315347247457211
Spliced,0.05459013004655239
Spliced,0.07722231326329022
Spliced,0.07762763502130655
Spliced,0.07452002606924031
Spliced,0.07295378179740002
Spliced,0.07797446915257418
Spliced,0.06534324416933247
Spliced,0.07515930954901784
Spliced,0.05641259639026019
Spliced,0.06543674685997565
Spliced,0.08522845838392115
Spliced,0.07684951392383774
Spliced,0.08052432502121581
Spliced,0.07372596224913977
Spliced,0.07367637298193311
Spliced,0.07549790277532265
Spliced,0.06992539432889701
Spliced,0.07575590947194605
Spliced,0.09020099293895806
Spliced,0.07570507803787577
Spliced,0.08338022008485209
Spliced,0.06977776458453219
Spliced,0.08624345177611638
Spliced,0.08254017213222448
Spliced,0.07280317482590379
Spliced,0.07305749566446443
Spliced,0.07681242923659212
Spliced,0.07793416967531827
Spliced,0.06566668841681533
Spliced,0.06661433894151782
Spliced,0.08729691270025502
Spliced,0.061659271883245124
Spliced,0.06658560612866864
Spliced,0.07364561775863553
Spliced,0.06883648732856594
Spliced,0.05679016784442231
Spliced,0.07150725693032489
Spliced,0.05444675792065014
Spliced,0.06839939548450981
Spliced,0.0732627710779846
Spliced,0.07111242396707634
Spliced,0.06210536724747431
Spliced,0.06000850230865391
Spliced,0.0699304216890998
Spliced,0.07996532147246153
Spliced,0.06431505632203102
Spliced,0.07212040904557847
Spliced,0.07011869936206393
Spliced,0.06395158251197657
Spliced,0.06921819623307632
Spliced,0.08567539355375663
Spliced,0.08386823584573483
Spliced,0.06808279771884825
Spliced,0.08137097069406075
Spliced,0.07760985766912305
Spliced,0.058421209702285065
Spliced,0.08431570506815493
Spliced,0.06811357787320241
Spliced,0.06720699645408867
Spliced,0.06820998883478424
Spliced,0.07882486608584088
Spliced,0.07462634604012734
Spliced,0.07121557500928016
Spliced,0.07333702222280707
Spliced,0.06630773474078876
Spliced,0.06675924656492489
Spliced,0.0780344038948058
Spliced,0.0674499337126198
Spliced,0.06353213273216872
Spliced,0.06298568465457487
Spliced,0.08758211698057965
Spliced,0.08009197346115907
Spliced,0.07202201039222457
Spliced,0.06312957509430195
Spliced,0.07643847665360579
Spliced,0.0712746748757
Spliced,0.0770034718780074
Spliced,0.06390256658351526
Spliced,0.0858941256698864
Spliced,0.06723928100878855
Spliced,0.0837544665417405
Spliced,0.0865578626387041
Spliced,0.06954846410022666
Spliced,0.08491080414088915
Spliced,0.07526881091625573
Spliced,0.06699381869305329
Spliced,0.07672846175482177
Spliced,0.06574793202839223
Spliced,0.08417178790658762
Spliced,0.07759910417127888
Spliced,0.0822954104668036
Spliced,0.0690295542286452
Spliced,0.07075309993756695
Spliced,0.08824766386080653
Spliced,0.046019258745336446
Spliced,0.08074325551427812
Spliced,0.08587698944390462
Spliced,0.07648822134246543
Spliced,0.08704766518553364
Spliced,0.0796397665369746
Spliced,0.06772138693634017
Spliced,0.05259381812163045
Spliced,0.07302158333757751
Spliced,0.07145126770753116
Spliced,0.08341827883699567
Spliced,0.08755198798201574
Spliced,0.07782884521904299
Spliced,0.07574750036845178
Spliced,0.08514797777219353
Spliced,0.04731316603112629
Spliced,0.06987924217285828
Spliced,0.06690212689762533
Spliced,0.07259576101535008
Spliced,0.07358681750220024
Spliced,0.07828850875114124
Spliced,0.06015007207546945
Spliced,0.06294444669898819
Spliced,0.0701566000220257
Spliced,0.08987355070175868
Spliced,0.0932787138901654
Spliced,0.08704170043070353
Spliced,0.06070349468943192
Spliced,0.06474322423821358
Spliced,0.06155118231441527
Spliced,0.06808845887582539
Spliced,0.07412821384573294
Spliced,0.07601199464314957
Spliced,0.06595877103593407
Spliced,0.06676215211512808
Spliced,0.07466420760361026
Spliced,0.08006211013060986
Spliced,0.09359981145978404
Spliced,0.0616713361307113
Spliced,0.09897576121477614
Spliced,0.06105773922165239
Spliced,0.08184901385923202
Spliced,0.06325814305321026
Spliced,0.04952792008491321
Spliced,0.0720409794544926
Spliced,0.07200240903347085
Spliced,0.06715128419860333
Spliced,0.07127536486651027
Spliced,0.06347546614328078
Spliced,0.0802372452591981
Spliced,0.06968470456720713
Spliced,0.07686895995709438
Spliced,0.07823360582800969
Spliced,0.08874754810864377
Spliced,0.06596588932832438
Spliced,0.08019798662953483
Spliced,0.0738218371771577
Spliced,0.058441151718330586
Spliced,0.06507831747046619
Spliced,0.06959702888165892
Spliced,0.08254773688489983
Spliced,0.06455811392570632
Spliced,0.06037735699850684
Spliced,0.0844459197047788
Spliced,0.07109175611189558
Spliced,0.07155029664305336
Spliced,0.08594462290896687
Spliced,0.059682039255113
Spliced,0.08923611832788371
Spliced,0.0518962385586403
Spliced,0.06701939080876243
Spliced,0.07431057665710367
Spliced,0.07516172129287935
Spliced,0.07332491453779497
Spliced,0.07474057826748261
Spliced,0.07505703593500485
Spliced,0.06754984595259295
Spliced,0.08759348413938685
Spliced,0.053834985321861074
Spliced,0.07009921427441973
Spliced,0.0524537938537357
Spliced,0.07558905820882796
Spliced,0.07686289444082739
Spliced,0.06537593880261867
Spliced,0.07238416622479496
Spliced,0.0723003957932665
Spliced,0.07176496827955794
Spliced,0.06046412956413664
Spliced,0.07070619955125179
Spliced,0.061091179615277866
Spliced,0.06748136472825024
Spliced,0.06502644645030005
Spliced,0.06925719410362337
Spliced,0.0947064034183023
Spliced,0.07427612482973356
Spliced,0.0612657504043367
Spliced,0.0747453257307232
Spliced,0.0761701693553875
Spliced,0.06427504822702793
Spliced,0.08803075444598665
Spliced,0.07137928596134924
Spliced,0.08568905568329646
Spliced,0.06843098513273957
Spliced,0.05805967038563826
Spliced,0.0765571816394082
Spliced,0.07453308875121839
Spliced,0.07409873593579948
